"name"	"x"	"y"	"color"	"athaliana"	"common"	"description"	"clustering"	"hub"	"pfam"
"Cre17.g741200"	6596	6067	"#009900"	"AT3G47690"	"Cre17.g741200"	"microtubule end binding protein EB1A"	0.582982702197288	2.367593330866e-13	"PF03271,PF00307"
"g395"	7089	6123	"#009900"	"AT4G17640"	"g395"	"casein kinase II  beta chain 2"	0.595959595959596	1.10348767487851e-13	"PF01214"
"Cre14.g616250"	6743	6082	"#009900"	""	"Cre14.g616250,g14847"	""	0.527603074772886	9.72370955605863e-14	"PF03364"
"Cre02.g088350"	7204	6202	"#009900"	""	"Cre02.g088350,Cre02.g088400,g1646"	""	0.403409090909091	2.05221079361555e-14	"PF09335,PF00089"
"g1802"	6296	5629	"#009900"	""	"g1802"	""	0.693043651584612	4.44907124931919e-13	""
"Cre03.g161750"	6460	5815	"#009900"	"AT4G31080"	"Cre03.g161750"	"Protein of unknown function (DUF2296)"	0.740481740481741	3.0817111769045e-13	""
"g7402"	6254	5897	"#009900"	""	"g7402"	""	0.910451750868752	1.76960743618327e-13	""
"g9658"	7020	5858	"#009900"	""	"g9658"	""	0.772079772079772	4.96838711243834e-14	""
"Cre09.g401350"	6676	5511	"#009900"	"AT1G18060"	"Cre09.g401350"	""	0.644767899291896	2.85928102813841e-13	""
"g9733"	6737	6066	"#009900"	"AT2G40580"	"g9733"	"Protein kinase superfamily protein"	0.572413793103448	4.83258765319167e-14	"PF00069"
"Cre01.g013200"	7033	5845	"#009900"	""	"Cre01.g013200"	""	0.428571428571429	2.70779438997876e-14	""
"Cre01.g024350"	6613	5649	"#009900"	"AT2G01970"	"Cre01.g024350"	"Endomembrane protein 70 protein family"	0.616579304989322	1.66237269077814e-13	"PF02990"
"Cre01.g029600"	6517	5798	"#009900"	"AT4G26740"	"Cre01.g029600"	"seed gene 1"	0.876036036036036	1.58510748120676e-13	"PF05042"
"Cre10.g442350"	6823	6151	"#009900"	""	"Cre10.g442350"	""	0.64027149321267	9.22968048879921e-14	""
"Cre10.g453350"	6483	6003	"#009900"	"AT5G20910"	"Cre10.g453350"	"RING/U-box superfamily protein"	0.664828129616862	3.02598657121362e-13	"PF04536,PF00097"
"Cre12.g527000"	7019	5690	"#009900"	"AT5G19360"	"Cre12.g527000"	"calcium-dependent protein kinase 34"	0.363233665559247	2.65277219528399e-14	"PF00069"
"g13843"	6400	5746	"#009900"	"AT1G19970"	"g13843"	"ER lumen protein retaining receptor family protein"	0.650411280846063	5.88339450336242e-13	"PF00810"
"Cre15.g635400"	6402	5618	"#009900"	"AT2G28840"	"ZYS3"	"XB3 ortholog 1 in Arabidopsis thaliana"	0.709112673948825	3.93303330418187e-13	"PF00397,PF00023"
"g1879"	6922	6049	"#009900"	"AT3G55030"	"g1879"	"phosphatidylglycerolphosphate synthase 2"	0.489417989417989	1.87660804458969e-14	"PF01066"
"Cre03.g207100"	7099	5558	"#009900"	""	"Cre03.g207100,Cre03.g207050"	""	0.404862579281184	3.75789882915341e-14	"PF01779"
"g5383"	6354	5610	"#009900"	"AT5G19150"	"g5383"	"pfkB-like carbohydrate kinase family protein"	0.368421052631579	1.22336581821349e-14	"PF01256"
"Cre07.g318450"	6504	5471	"#009900"	"AT5G60460"	"SEC61B"	"Preprotein translocase Sec, Sec61-beta subunit protein"	0.623202043285388	5.35564970829003e-13	"PF03911"
"Cre08.g377000"	6355	5866	"#009900"	""	"Cre08.g377000"	""	0.760747324505714	3.78740009098975e-13	""
"Cre09.g412700"	6643	6170	"#009900"	"AT5G43210"	"Cre09.g412700"	"Excinuclease ABC, C subunit, N-terminal"	0.550802139037433	4.83609970817219e-14	"PF01541"
"g18329"	6691	5554	"#009900"	""	"g18329"	""	0.496720844026233	7.15241703632264e-13	"PF00078"
"Cre03.g170700"	7021	5650	"#009900"	""	"Cre03.g170700"	""	0.351851851851852	9.01427444999416e-15	"PF00722"
"g149"	6381	5873	"#009900"	""	"g149"	""	0.64032247825811	4.76421964957094e-13	"PF07282"
"Cre01.g006600"	6278	5796	"#009900"	"AT4G20520"	"Cre01.g006600"	"RNA binding;RNA-directed DNA polymerases"	0.742867701404287	3.72137345735603e-13	"PF00078"
"Cre01.g023200"	6481	5902	"#009900"	""	"Cre01.g023200"	""	0.739816408491107	1.3469901535277e-13	""
"g164"	6334	5708	"#009900"	"AT4G20520"	"g164"	"RNA binding;RNA-directed DNA polymerases"	0.730106052954332	3.77990770703132e-13	"PF00078"
"g1263"	6866	6049	"#009900"	""	"g1263"	""	0.777777777777778	7.97529151825782e-15	"PF10601"
"g10950"	6204	5682	"#009900"	""	"g10950"	""	0.729642152719076	3.920389906252e-13	""
"Cre10.g446550"	6465	5570	"#009900"	"AT4G02620"	"ATPvF"	"vacuolar ATPase subunit F family protein"	0.564602728929609	6.66353898303464e-13	"PF01990"
"Cre10.g450600"	6680	5912	"#009900"	""	"Cre10.g450600,Cre10.g450550"	""	0.664210526315789	1.47178517383541e-13	"PF00168,PF00355,PF08417"
"Cre10.g455500"	7126	5907	"#009900"	"AT1G73150"	"Cre10.g455500"	"global transcription factor group E3"	0.685714285714286	7.59189218288469e-15	"PF00439"
"g14994"	6302	5682	"#009900"	""	"g14994"	""	0.72725374173338	3.90821478231954e-13	""
"Cre14.g622400"	6306	5651	"#009900"	""	"Cre14.g622400"	""	0.716830219115473	3.93256503018446e-13	"PF00078"
"g15956"	6525	5542	"#009900"	""	"g15956"	""	0.619703574542284	6.18215331370508e-13	""
"g16088"	6263	5636	"#009900"	""	"g16088"	""	0.701596071209331	4.246308608444e-13	"PF00078"
"g16106"	6333	5633	"#009900"	""	"g16106"	""	0.714548440065681	4.11285051918435e-13	""
"g16110"	6277	5682	"#009900"	""	"g16110"	""	0.727810650887574	3.9189850842598e-13	""
"Cre16.g674250"	6373	5626	"#009900"	"AT3G61860"	"Cre16.g674250"	"RNA-binding (RRM/RBD/RNP motifs) family protein"	0.611364342691391	7.1046530885876e-13	"PF00076"
"Cre17.g708350"	6635	5824	"#009900"	"AT3G24160"	"Cre17.g708350"	"putative type 1 membrane protein"	0.706081081081081	2.40037251068416e-13	""
"g17964"	6275	5814	"#009900"	""	"g17964"	""	0.745360902825115	4.00514749978182e-13	""
"Cre02.g105350"	6656	6088	"#009900"	"AT1G23070"	"Cre02.g105350"	"Protein of unknown function (DUF300)"	0.680696661828737	8.49917305285163e-14	"PF03619"
"Cre02.g105950"	6547	5832	"#009900"	"AT2G14045"	"FAP174"	""	0.713027852650494	1.87543735959619e-13	""
"g2914"	6365	5931	"#009900"	""	"g2914"	""	0.821092278719397	2.49777350214384e-13	""
"Cre03.g183300"	6594	5781	"#009900"	""	"Cre03.g183300,g3799"	""	0.643762376237624	1.67173817072619e-13	"PF00686"
"Cre03.g165650"	7251	6325	"#009900"	"AT2G20930"	"Cre03.g165650"	"SNARE-like superfamily protein"	0.445921985815603	8.72394457160473e-14	"PF04628"
"Cre04.g224750"	6438	6058	"#009900"	"AT3G54300"	"Cre04.g224750"	"vesicle-associated membrane protein 727"	0.810126582278481	1.52282703955226e-13	"PF00957"
"g4633"	6298	5796	"#009900"	""	"g4633"	""	0.719487077270613	4.1039533132337e-13	""
"Cre04.g219600"	7141	6105	"#009900"	"AT5G19330"	"Cre04.g219600"	"ARM repeat protein interacting with  ABF2"	0.490286771507863	5.16037945137328e-14	"PF00651"
"g5405"	6467	5805	"#009900"	""	"g5405"	""	0.774451612903226	2.46124813034646e-13	"PF03372,PF00078"
"g5787"	6276	5508	"#009900"	""	"g5787"	""	0.735181079083518	3.86372875256633e-13	""
"g6422"	6272	5662	"#009900"	""	"g6422,g6423"	""	0.700931098696462	4.18917918076092e-13	"PF00078"
"g6449"	6247	5623	"#009900"	""	"g6449,g6450"	""	0.741828684136376	3.92273127623902e-13	"PF00078"
"g6416"	6238	5773	"#009900"	""	"g6416"	""	0.720559628909173	4.04776043354543e-13	""
"g6420"	6265	5602	"#009900"	""	"g6420"	""	0.687896592244418	4.32497864000759e-13	""
"Cre09.g402750"	6790	6175	"#009900"	""	"Cre09.g402750,Cre09.g402800,Cre09.g402900"	""	0.577067669172932	1.34394637254458e-13	"PF06148,PF12022"
"Cre09.g395350"	6447	5528	"#009900"	""	"ASA9"	""	0.576116494898221	6.62701361123726e-13	""
"g9951"	6254	5702	"#009900"	""	"g9951"	""	0.736619204089084	3.78740009098975e-13	""
"g9670"	6312	5734	"#009900"	""	"g9670"	""	0.679304500659092	3.8988493023715e-13	""
"Cre09.g405800"	6383	5587	"#009900"	"AT4G36910"	"Cre09.g405800"	"Cystathionine beta-synthase (CBS) family protein"	0.645959083382298	4.98524497634482e-13	"PF00571"
"g18148"	6267	5707	"#009900"	""	"g18148"	""	0.737031960176033	3.90306376834812e-13	""
"g18188"	6323	5614	"#009900"	"AT4G20520"	"g18188"	"RNA binding;RNA-directed DNA polymerases"	0.729974443227455	3.7569622811586e-13	"PF00078"
"g18273"	6288	5525	"#009900"	""	"g18273"	""	0.712577996715928	4.03043429564154e-13	""
"g18271"	6319	5782	"#009900"	""	"g18271"	""	0.714548440065681	4.11331879318175e-13	""
"g18285"	6358	5659	"#009900"	""	"g18285"	""	0.703289882060832	4.22102181258428e-13	""
"g18313"	6300	5727	"#009900"	""	"g18313"	""	0.737767923133777	3.73401685528589e-13	""
"g18315"	6234	5756	"#009900"	""	"g18315"	""	0.750511247443763	3.8183061748183e-13	""
"Cre13.g568950"	7073	6056	"#009900"	"AT4G13720"	"Cre13.g568950"	"Inosine triphosphate pyrophosphatase family protein"	0.476190476190476	1.58276611121975e-14	"PF01725"
"Cre03.g176250"	7153	6062	"#009900"	"AT3G28715"	"ATPvD1"	"ATPase, V0/A0 complex, subunit C/D"	0.385915492957746	9.92975011491564e-14	"PF01992"
"g2900"	7087	6265	"#009900"	"AT3G17611"	"RBL2"	"RHOMBOID-like protein 14"	0.433725490196078	9.08919828957852e-14	"PF01694"
"g6326"	7503	5966	"#009900"	"AT4G08550"	"g6326"	"electron carriers;protein disulfide oxidoreductases"	0.445490196078431	2.4912176661802e-14	"PF04784,PF00462"
"Cre01.g025800"	9164.5	10262	"#cc00cc"	""	"Cre01.g025800"	""	0.445490196078431	2.4912176661802e-14	"PF04784,PF00462"
"Cre01.g021200"	9246.7998046875	10262	"#cc00cc"	""	"ARG7,CGL47"	""	0.445490196078431	2.4912176661802e-14	"PF04784,PF00462"
"Cre16.g656750"	5790	7508	"#cc00cc"	""	"Cre16.g656750"	""	0.75	4.09739747727007e-17	"PF03031"
"Cre07.g346950"	5781	7493	"#cc00cc"	""	"Cre07.g346950"	""	0.904761904761905	3.5120549805172e-17	""
"Cre17.g723500"	5775	7500	"#cc00cc"	"AT2G29940"	"Cre17.g723500"	"pleiotropic drug resistance 3"	0.904761904761905	3.5120549805172e-17	"PF01061,PF08370,PF00005"
"Cre09.g393100"	5239	6749	"#cc00cc"	""	"Cre09.g393100"	""	0.378787878787879	5.26808247077581e-17	""
"Cre01.g033300"	832	4166	"#cc00cc"	"AT3G62730"	"Cre01.g033300"	""	0.833333333333333	1.7560274902586e-17	""
"Cre06.g299550"	1131.5	4105	"#cc00cc"	""	"Cre06.g299550"	""	0.321428571428571	1.43408911704452e-16	""
"Cre12.g516700"	1323	4063	"#cc00cc"	""	"Cre12.g516700,g12745"	""	0.523809523809524	1.34628774253159e-16	""
"g18117"	1123	4125	"#cc00cc"	""	"FMG1-A"	""	0.6	3.21938373214077e-17	""
"g15120"	1209	4031	"#cc00cc"	""	"g15120"	""	0.416666666666667	4.09739747727007e-17	""
"Cre01.g033400"	4148	3153	"#666600"	"AT3G46560"	"TIM9"	"Tim10/DDP family zinc finger protein"	0.228571428571429	1.33580215118176e-10	"PF02953"
"Cre13.g604300"	4283	2571	"#666600"	"AT2G20390"	"Cre13.g604300"	""	0.233333333333333	3.10799890843367e-12	""
"g1895"	4013	3963	"#00ffff"	"AT5G13410"	"g1895"	"FKBP-like peptidyl-prolyl cis-trans isomerase family protein"	0.2	1.4326067371715e-10	"PF00254"
"Cre08.g363500"	3748.5	3906	"#00ffff"	"AT5G59770"	"Cre08.g363500"	"Protein-tyrosine phosphatase-like, PTPLA"	0.2	8.28566721139379e-10	"PF04387"
"Cre10.g425950"	4251.5	2497.5	"#666600"	"AT1G44835"	"Cre10.g425950"	"YbaK/aminoacyl-tRNA synthetase-associated domain"	0.333333333333333	1.29220718831135e-10	"PF04073"
"Cre12.g551550"	3841	3320	"#00ffff"	""	"Cre12.g551550,Cre12.g551500"	""	1	4.548251681969e-12	"PF00098,PF05970,PF01556,PF00226"
"Cre14.g614800"	3987	3298	"#666600"	""	"Cre14.g614800"	""	0.263157894736842	1.93407111749592e-12	""
"Cre02.g118650"	3794	3148	"#666600"	""	"Cre02.g118650"	""	0	6.31498215978073e-13	"PF12499"
"Cre03.g199300"	4548	2624	"#666600"	"AT3G12050"	"Cre03.g199300"	"Aha1 domain-containing protein"	0.472222222222222	1.29195648611999e-10	"PF09229,PF08327"
"g9728"	4245	3194	"#666600"	""	"g9728"	""	0.288888888888889	7.17065045509649e-13	""
"Cre09.g404950"	4457	2423	"#666600"	""	"Cre09.g404950"	""	0.241758241758242	2.21038789651308e-12	""
"Cre17.g726400"	4310	3818	"#666600"	"AT3G19260"	"Cre17.g726400"	"LAG1 homologue 2"	0.25	5.51781299359045e-12	"PF03798"
"Cre06.g274500"	4766.5	3436	"#666600"	"AT5G51120"	"Cre06.g274500"	"polyadenylate-binding protein 1"	0.333333333333333	2.68059467259664e-08	"PF00076"
"Cre06.g286400"	4094.5	2723	"#666600"	""	"Cre06.g286400"	""	0.333333333333333	1.26384225186395e-12	"PF08583"
"Cre14.g614600"	4031	3439	"#666600"	""	"Cre14.g614600"	""	0.361111111111111	7.09332671127543e-13	""
"g778"	7853	6035	"#009900"	"AT4G04210"	"g778"	"plant UBX domain containing protein 4"	1	2.70720904748201e-16	"PF08059,PF00789"
"Cre02.g074650"	7561	5672	"#009900"	"AT3G05420"	"Cre02.g074650"	"acyl-CoA binding protein 4"	0.315789473684211	4.01837624020843e-14	"PF01344,PF00887"
"Cre12.g501200"	7431	6063	"#009900"	"AT5G42190"	"SKP1"	"E3 ubiquitin ligase SCF complex subunit SKP1/ASK1 family protein"	0.3	1.53008528651199e-14	"PF01466,PF03931"
"Cre01.g035100"	6344	4361	"#ff0000"	""	"Cre01.g035100"	""	0.466666666666667	1.94670340061466e-06	"PF00731"
"g10496"	6187	3905	"#ff0000"	""	"g10496"	""	0.311594202898551	2.99732819941175e-07	""
"Cre17.g716750"	6453.5	5032	"#ff0000"	""	"Cre17.g716750,g17352"	""	0.244444444444444	1.23412501567685e-06	""
"Cre10.g446450"	6217	4520	"#ff0000"	"AT2G25180"	"Cre10.g446450"	"response regulator 12"	0.428571428571429	1.34069385690758e-05	"PF00072"
"Cre12.g558321"	6013	4099	"#ff0000"	""	"Cre12.g558321"	""	0.356326987681971	7.00809019009333e-06	""
"g9815"	6161	4476	"#ff0000"	"AT1G67580"	"g9815"	"Protein kinase superfamily protein"	0.418207681365576	3.42451822443955e-05	"PF00069"
"Cre02.g112200"	6115	4261	"#ff0000"	"AT5G16750"	"Cre02.g112200"	"Transducin family protein / WD-40 repeat family protein"	0.468325791855204	8.73754236775956e-06	"PF00520,PF00400"
"Cre01.g006300"	6162	4072	"#ff0000"	""	"Cre01.g006300"	""	0.320921985815603	4.57496746200996e-06	""
"Cre17.g742100"	6333	4775	"#ff0000"	""	"Cre17.g742100"	""	0.39039039039039	8.7976981746417e-05	""
"Cre17.g743300"	6247	4737	"#ff0000"	""	"Cre17.g743300,g17979,g17980"	""	0.295954941116231	8.62673753282411e-05	""
"g6452"	6136	4387	"#ff0000"	""	"g6452,g6453"	""	0.311111111111111	2.87595925828559e-05	""
"g8755"	6034	4286	"#ff0000"	""	"g8755,g8756"	""	0.376851851851852	1.36738120839941e-05	""
"Cre16.g675630"	6198	4673	"#ff0000"	""	"Cre16.g675630"	""	0.422348484848485	0.000113223604669297	""
"g695"	6264	4182	"#ff0000"	"AT3G63260"	"g695"	"Protein kinase superfamily protein"	0.372307692307692	3.6044349543909e-06	"PF07714"
"g2678"	6156	3766	"#ff0000"	""	"g2678"	""	0.560053981106613	3.65370050393243e-07	""
"Cre01.g038550"	8867	9683	"#ff0000"	"AT5G01220"	"SQD2"	"sulfoquinovosyldiacylglycerol 2"	0.560053981106613	3.65370050393243e-07	""
"Cre01.g038500"	8958	9564	"#00ffff"	"AT1G31800"	"Cre01.g038500"	"cytochrome P450, family 97, subfamily A, polypeptide 3"	0.560053981106613	3.65370050393243e-07	""
"Cre01.g038600"	3599	3495	"#00ffff"	"AT3G11170"	"FAD7"	"fatty acid desaturase 7"	0.3	7.17217234558805e-13	"PF11960,PF00487"
"Cre03.g208050"	3443	3522	"#00ffff"	"AT5G10160"	"Cre03.g208050"	"Thioesterase superfamily protein"	0.166666666666667	1.22588571766201e-12	"PF07977"
"Cre16.g684350"	3971	3246	"#cc00cc"	"AT3G25530"	"Cre16.g684350"	"glyoxylate reductase 1"	0.519540229885057	8.62010481268077e-13	"PF03446"
"Cre03.g148000"	3437	3991	"#00ffff"	""	"Cre03.g148000"	""	0.151515151515152	1.48122417280105e-10	""
"Cre03.g195650"	3813	3869	"#ffff00"	"AT3G13120"	"PCre09.g411100"	"Ribosomal protein S10p/S20e family protein"	0.454545454545455	1.09736499236247e-12	"PF00338"
"Cre12.g527850"	3722	3713	"#666600"	"AT2G03780"	"TRA1"	"Translin family protein"	0.271739130434783	4.09763161426877e-13	"PF01997"
"Cre14.g620350"	2406	3603	"#cc00cc"	"AT5G64300"	"Cre14.g620350"	"GTP cyclohydrolase II"	0.610837438423645	5.58416741902235e-15	"PF00925,PF00926"
"Cre16.g673700"	2375	3842	"#cc00cc"	"AT1G42440"	"Cre16.g673700"	""	0.500391236306729	1.7560274902586e-14	"PF04950,PF08142"
"g18067"	1942	3446	"#cc00cc"	""	"g18067"	""	0.6	6.42413390186272e-16	""
"Cre03.g192850"	2546	3632	"#cc00cc"	"AT1G10490"	"Cre03.g192850"	"Domain of unknown function (DUF1726) ;Putative ATPase (DUF699)"	0.536065573770492	4.71083641386708e-14	"PF08351,PF05127"
"Cre07.g348500"	2313	3930	"#cc00cc"	"AT3G48500"	"Cre07.g348500"	"Nucleic acid-binding, OB-fold-like protein"	0.425	4.58908517454248e-14	""
"Cre09.g406050"	2001.5	3873	"#cc00cc"	"AT1G30820"	"PYR7"	"CTP synthase family protein"	0.580720092915215	9.27182514856542e-15	"PF06418,PF00117"
"Cre01.g020950"	2551	3726	"#cc00cc"	"AT2G37990"	"Cre01.g020950"	"ribosome biogenesis regulatory protein (RRS1) family protein"	0.431701030927835	8.60687607225416e-14	"PF04939"
"Cre01.g031750"	2371	3685	"#cc00cc"	"AT5G41190"	"Cre01.g031750"	""	0.524941724941725	2.60594479554377e-14	"PF08772"
"Cre10.g442000"	2392	3937	"#cc00cc"	"AT4G28200"	"Cre10.g442000"	""	0.451685393258427	3.98969445786754e-14	"PF08640,PF05843"
"Cre10.g454100"	2408	3756	"#cc00cc"	"AT1G63780"	"Cre10.g454100"	"Ribosomal RNA processing Brix domain protein"	0.517559262510975	2.42331793655687e-14	"PF04427"
"Cre10.g420900"	2559	3742	"#cc00cc"	"AT4G16630"	"Cre10.g420900"	"DEA(D/H)-box RNA helicase family protein"	0.425836313907006	1.58698057719637e-13	"PF00270,PF00271"
"Cre07.g312750"	2423	3668	"#cc00cc"	"AT5G38890"	"CSL4"	"Nucleic acid-binding, OB-fold-like protein"	0.648484848484848	3.0016363233487e-14	"PF10447"
"Cre01.g024150"	2275	3628	"#cc00cc"	""	"Cre01.g024150"	""	0.586879432624113	2.245373817544e-14	""
"Cre12.g533050"	2200	3977	"#cc00cc"	"AT3G07050"	"Cre12.g533050"	"GTP-binding family protein"	0.517543859649123	9.2484114486953e-15	"PF01926,PF08701"
"Cre12.g539100"	2293	3834	"#cc00cc"	"AT1G31970"	"Cre12.g539100"	"DEA(D/H)-box RNA helicase family protein"	0.56015037593985	2.84008179424491e-14	"PF00270,PF00271"
"Cre12.g505200"	2413	3332	"#cc00cc"	"AT5G60990"	"Cre12.g505200"	"DEA(D/H)-box RNA helicase family protein"	0.519480519480519	4.9402906725942e-15	"PF00270,PF00271"
"g13935"	2170	3994	"#cc00cc"	"AT3G28460"	"g13935"	"methyltransferases"	0.503950834064969	1.38374966232378e-14	"PF03602"
"Cre17.g718650"	2397	3660	"#cc00cc"	"AT1G29320"	"Cre17.g718650"	"Transducin/WD40 repeat-like superfamily protein"	0.584206848357792	3.38093826124456e-14	"PF00400"
"g18143"	2331	3811	"#cc00cc"	"AT2G34357"	"g18143"	"ARM repeat superfamily protein"	0.554987212276215	3.1842631823356e-14	"PF08161"
"Cre12.g535700"	2002	3732	"#cc00cc"	"AT5G49910"	"HSP70D"	"chloroplast heat shock protein 70-2"	0.945454545454545	1.57457131626521e-15	"PF00012"
"Cre03.g186650"	1859	3204	"#cc00cc"	""	"Cre03.g186650"	""	0.666666666666667	6.29243184009332e-17	""
"Cre01.g049000"	3630	3455	"#cc00cc"	"AT5G51110"	"Cre01.g049000"	"Transcriptional coactivator/pterin dehydratase"	0.515294117647059	1.07063825396073e-12	"PF01329"
"Cre10.g433000"	3706	3325	"#cc00cc"	"AT3G48110"	"Cre10.g433000"	"glycine-tRNA ligases"	0.486702127659574	9.60734346770416e-13	"PF02092,PF02091"
"Cre12.g509650"	3847	3785	"#cc00cc"	"AT4G14210"	"PDS1"	"phytoene desaturase 3"	0.568990042674253	1.14381777290478e-12	"PF01593"
"Cre13.g576650"	3274	3440	"#cc00cc"	"AT1G31860"	"HIS4"	"histidine biosynthesis bifunctional protein (HISIE)"	0.351515151515152	6.5759015044208e-12	"PF01502,PF01503"
"g14211"	3325	3845	"#cc00cc"	"AT4G04350"	"g14211"	"tRNA synthetase class I (I, L, M and V) family protein"	0.557142857142857	2.57326161189507e-11	"PF00133,PF08264"
"Cre02.g143000"	3621	3337	"#cc00cc"	"AT1G32200"	"Cre02.g143000"	"phospholipid/glycerol acyltransferase family protein"	0.739784946236559	8.45749666708283e-13	"PF01553"
"Cre02.g080200"	4066	3295	"#cc00cc"	"AT3G60750"	"TRK1"	"Transketolase"	0.50752688172043	8.54962957607173e-13	"PF00456,PF02780,PF02779"
"Cre02.g083950"	3607	3362	"#cc00cc"	"AT5G15760"	"PSRP3"	"Ribosomal protein PSRP-3/Ycf65"	0.41988365943945	1.84595951145971e-12	"PF04839"
"Cre03.g196350"	3511	3242	"#cc00cc"	""	"Cre03.g196350"	""	0.54985754985755	7.1953811755843e-13	"PF02810"
"Cre06.g306300"	3538	3481	"#cc00cc"	"AT4G18480"	"CHLI1"	"P-loop containing nucleoside triphosphate hydrolases superfamily protein"	0.578629032258065	5.57913347355028e-13	"PF01078"
"Cre07.g314150"	3486	3241	"#cc00cc"	"AT3G04870"	"ZDS1"	"zeta-carotene desaturase"	0.763333333333333	4.47072892169905e-13	"PF01593"
"Cre07.g334600"	3766	3196	"#cc00cc"	""	"CGL20"	""	0.488888888888889	9.17020969112912e-13	""
"Cre04.g218700"	3615	3109	"#cc00cc"	""	"Cre04.g218700,Cre04.g218650"	""	0.730994152046784	4.48729411435716e-13	"PF01176,PF00153"
"Cre01.g030050"	3971	3308	"#ffff00"	"AT1G29070"	"PRPL34"	"Ribosomal protein L34"	0.482926829268293	7.94158749729479e-12	"PF00468"
"Cre01.g001750"	3942	3602	"#cc00cc"	"AT5G55220"	"TIG1"	"trigger factor type chaperone family protein"	0.522689075630252	8.82614537153778e-13	"PF05698,PF05697"
"Cre01.g052100"	3919	3480	"#cc00cc"	"AT1G48350"	"PRPL18"	"Ribosomal L18p/L5e family protein"	0.437551020408163	6.30219301156917e-11	"PF00861"
"Cre10.g434750"	3762	3204	"#cc00cc"	"AT3G58610"	"AAI1"	"ketol-acid reductoisomerase"	0.623106060606061	8.27568928759139e-13	"PF07991,PF01450"
"Cre11.g479500"	3881	3225	"#cc00cc"	"AT1G07320"	"PRPL4"	"ribosomal protein L4"	0.622103386809269	8.52961086268278e-13	"PF00573"
"Cre12.g494750"	3628	3387	"#cc00cc"	"AT3G15190"	"PRPS20"	"chloroplast 30S ribosomal protein S20, putative"	0.425	1.83020209144712e-12	"PF01649"
"Cre12.g493950"	3543	3380	"#cc00cc"	"AT5G14320"	"PRPS13"	"Ribosomal protein S13/S18 family"	0.395566922421142	1.20526702821389e-12	"PF00416"
"Cre13.g581650"	3467	3339	"#cc00cc"	"AT3G27830"	"PRPL7"	"ribosomal protein L12-A"	0.512488436632747	1.13982573707692e-12	"PF00542"
"Cre14.g612450"	3939	3361	"#ffff00"	"AT3G25920"	"PRPL15"	"ribosomal protein L15"	0.473949579831933	7.90590501869273e-12	"PF00828"
"Cre16.g659950"	3469	3276	"#cc00cc"	"AT2G33800"	"PRPS5"	"Ribosomal protein S5 family protein"	0.627692307692308	5.7162206862898e-13	"PF03719,PF00333"
"g2761"	3578	3976	"#cc00cc"	"AT1G31800"	"g2761"	"cytochrome P450, family 97, subfamily A, polypeptide 3"	0.474358974358974	1.86542800290171e-13	"PF00067"
"Cre02.g086050"	3492	3221	"#cc00cc"	"AT1G34150"	"PUS4"	"Pseudouridine synthase family protein"	0.333333333333333	2.92788316875784e-14	"PF01416"
"Cre03.g156050"	3390	3325	"#cc00cc"	"AT3G63190"	"Cre03.g156050"	"ribosome recycling factor, chloroplast precursor"	0.445075757575758	1.93693344230504e-12	"PF01765"
"Cre03.g164300"	3963	3320	"#ffff00"	""	"Cre03.g164300"	""	0.367588932806324	6.6761823809645e-13	""
"Cre03.g205900"	3764	3213	"#cc00cc"	"AT3G02470"	"DCA1"	"S-adenosylmethionine decarboxylase"	0.6	3.10528584596122e-13	"PF01536"
"g4563"	3790	3399	"#cc00cc"	"AT2G24090"	"PRPL35"	"Ribosomal protein L35"	0.566386554621849	9.51041075024189e-13	"PF01632"
